#       Time / ps                probe_post [pw] (sigb=1)/real
#----------------------------------------------------------------------
               14.271325                    -0.049016022
               14.273328                    -0.049324104
               14.275331                    -0.049619432
               14.277334                     -0.04990361
               14.279337                     -0.05017608
                14.28134                    -0.050440376
               14.283343                    -0.050692427
               14.285346                    -0.050933728
               14.287349                    -0.051158277
               14.289352                     -0.05137684
               14.291355                    -0.051579642
               14.293358                    -0.051767723
               14.295361                    -0.051946606
               14.297364                    -0.052114494
               14.299367                    -0.052265489
                14.30137                    -0.052406066
               14.303373                    -0.052528394
               14.305376                    -0.052640558
               14.307379                      -0.0527378
               14.309382                    -0.052819237
               14.311385                    -0.052889394
               14.313388                     -0.05294086
               14.315391                    -0.052982351
               14.317394                    -0.053007793
               14.319397                    -0.053015014
                 14.3214                    -0.053009667
               14.323403                    -0.052988959
               14.325406                    -0.052951345
               14.327409                     -0.05289813
               14.329412                    -0.052830446
               14.331415                    -0.052744826
               14.333418                    -0.052641779
               14.335421                     -0.05252565
               14.337424                    -0.052391606
               14.339427                    -0.052242046
                14.34143                    -0.052074175
               14.343433                    -0.051889177
               14.345436                    -0.051688595
               14.347439                    -0.051470494
               14.349442                    -0.051235335
               14.351445                    -0.050981725
               14.353448                    -0.050711332
               14.355451                    -0.050424082
               14.357454                    -0.050120147
               14.359457                    -0.049797761
                14.36146                    -0.049455941
               14.363463                    -0.049099892
               14.365466                    -0.048723847
               14.367469                     -0.04832938
               14.369471                    -0.047918104
               14.371474                    -0.047490531
               14.373477                    -0.047041761
                14.37548                    -0.046578443
               14.377483                    -0.046093817
               14.379486                    -0.045594545
               14.381489                    -0.045074739
               14.383492                    -0.044538532
               14.385495                    -0.043984278
               14.387498                    -0.043411643
               14.389501                    -0.042822163
               14.391504                    -0.042215559
               14.393507                    -0.041589429
                14.39551                    -0.040950016
               14.397513                    -0.040287218
               14.399516                     -0.03960757
               14.401519                    -0.038913641
               14.403522                    -0.038201175
               14.405525                    -0.037469396
               14.407528                    -0.036722365
               14.409531                    -0.035959704
               14.411534                    -0.035178795
               14.413537                     -0.03438026
                14.41554                    -0.033567604
               14.417543                    -0.032735612
               14.419546                    -0.031889073
               14.421549                    -0.031023468
               14.423552                    -0.030145623
               14.425555                    -0.029251621
               14.427558                    -0.028340414
               14.429561                    -0.027413058
               14.431564                    -0.026472546
               14.433567                    -0.025514757
                14.43557                    -0.024543143
               14.437573                    -0.023558286
               14.439576                     -0.02255782
               14.441579                    -0.021541377
               14.443582                    -0.020514599
               14.445585                    -0.019472768
               14.447588                    -0.018415382
               14.449591                    -0.017343816
               14.451594                    -0.016264344
               14.453597                    -0.015170224
                 14.4556                    -0.014063722
               14.457603                    -0.012943291
               14.459606                    -0.011812666
               14.461609                    -0.010670759
               14.463612                   -0.0095175888
               14.465615                   -0.0083523559
               14.467618                   -0.0071785338
               14.469621                   -0.0059930193
               14.471624                    -0.004797645
               14.473627                   -0.0035938185
                14.47563                   -0.0023775473
               14.477633                   -0.0011570013
               14.479636                   7.2958557e-05
               14.481639                    0.0013131446
               14.483642                    0.0025586441
               14.485645                    0.0038138375
               14.487648                    0.0050755199
               14.489651                    0.0063445093
               14.491654                     0.007619727
               14.493657                    0.0088974815
                14.49566                     0.010182886
               14.497663                     0.011474869
               14.499666                     0.012769948
               14.501669                     0.014070308
               14.503672                     0.015372904
               14.505675                     0.016679763
               14.507678                     0.017991094
               14.509681                     0.019302024
               14.511684                     0.020618476
               14.513687                     0.021934341
                14.51569                     0.023254931
               14.517693                     0.024573412
               14.519696                     0.025890978
               14.521699                      0.02721241
               14.523702                     0.028530928
               14.525705                     0.029848565
               14.527708                     0.031167948
               14.529711                     0.032482388
               14.531714                     0.033795335
               14.533717                      0.03510638
                14.53572                       0.0364146
               14.537723                     0.037719152
               14.539726                      0.03901968
               14.541729                     0.040314924
               14.543732                     0.041607677
               14.545735                     0.042894083
               14.547738                     0.044175445
               14.549741                     0.045448551
               14.551744                     0.046716728
               14.553747                     0.047977057
                14.55575                     0.049231334
               14.557753                     0.050477888
               14.559756                     0.051714179
               14.561759                     0.052942139
               14.563762                     0.054162887
               14.565765                     0.055372124
               14.567768                     0.056572377
               14.569771                     0.057761231
               14.571774                     0.058941882
               14.573777                     0.060110303
                14.57578                     0.061265157
               14.577783                     0.062407447
               14.579786                     0.063539298
               14.581789                     0.064659024
               14.583792                     0.065763949
               14.585795                      0.06685536
               14.587798                     0.067930603
               14.589801                     0.068995187
               14.591804                     0.070042544
               14.593807                     0.071074115
                14.59581                     0.072094636
               14.597813                     0.073093015
               14.599816                     0.074078844
               14.601819                     0.075048704
               14.603822                     0.075998575
               14.605825                     0.076932655
               14.607828                     0.077847878
               14.609831                     0.078747745
               14.611834                      0.07962563
               14.613837                     0.080488566
                14.61584                     0.081330488
               14.617843                     0.082153323
               14.619846                      0.08295637
               14.621849                      0.08374064
               14.623852                     0.084503923
               14.625855                     0.085247213
               14.627858                     0.085971496
               14.629861                      0.08667178
               14.631864                     0.087351423
               14.633867                     0.088012094
                14.63587                     0.088647577
               14.637873                     0.089263023
               14.639876                     0.089857054
               14.641879                      0.09042889
               14.643882                     0.090977136
               14.645885                     0.091504563
               14.647888                     0.092006739
               14.649891                     0.092485005
               14.651894                     0.092944282
               14.653897                     0.093377056
               14.655899                     0.093785716
               14.657902                     0.094173823
               14.659905                     0.094536857
               14.661908                     0.094877891
               14.663911                     0.095190068
               14.665914                     0.095481213
               14.667917                     0.095749629
                14.66992                     0.095993115
               14.671923                     0.096211598
               14.673926                     0.096404341
               14.675929                     0.096574037
               14.677932                      0.09672111
               14.679935                     0.096840037
               14.681938                     0.096936875
               14.683941                     0.097007965
               14.685944                     0.097054221
               14.687947                     0.097079579
                14.68995                      0.09707544
               14.691953                     0.097050038
               14.693956                     0.097000895
               14.695959                     0.096924512
               14.697962                     0.096824885
               14.699965                     0.096702449
               14.701968                     0.096552072
               14.703971                     0.096381657
               14.705974                     0.096185423
               14.707977                     0.095965776
                14.70998                     0.095722078
               14.711983                     0.095454719
               14.713986                     0.095165004
               14.715989                      0.09485066
               14.717992                     0.094511668
               14.719995                      0.09414978
               14.721998                     0.093769942
               14.724001                      0.09336281
               14.726004                      0.09293485
               14.728007                     0.092480413
                14.73001                     0.092008711
               14.732013                     0.091513986
               14.734016                     0.090996098
               14.736019                      0.09045915
               14.738022                     0.089897937
               14.740025                     0.089315807
               14.742028                     0.088714084
               14.744031                      0.08809346
               14.746034                      0.08744898
               14.748037                     0.086786408
                14.75004                     0.086104474
               14.752043                     0.085400965
               14.754046                     0.084680626
               14.756049                     0.083939796
               14.758052                     0.083181763
               14.760055                     0.082405317
               14.762058                     0.081609989
               14.764061                     0.080797235
               14.766064                     0.079967374
               14.768067                     0.079122796
                14.77007                     0.078259114
               14.772073                     0.077377881
               14.774076                     0.076481194
               14.776079                     0.075569905
               14.778082                     0.074646199
               14.780085                      0.07370322
               14.782088                     0.072747918
               14.784091                     0.071778711
               14.786094                     0.070796381
               14.788097                     0.069799805
                 14.7901                     0.068785536
               14.792103                     0.067766547
               14.794106                     0.066731304
               14.796109                     0.065684364
               14.798112                     0.064627636
               14.800115                     0.063559508
               14.802118                     0.062479896
               14.804121                     0.061389586
               14.806124                     0.060292104
               14.808127                     0.059182245
                14.81013                     0.058064917
               14.812133                     0.056938698
               14.814136                     0.055804627
               14.816139                     0.054662931
               14.818142                     0.053513162
               14.820145                      0.05235702
               14.822148                     0.051197002
               14.824151                     0.050027515
               14.826154                     0.048853179
               14.828157                     0.047675627
                14.83016                     0.046491845
               14.832163                     0.045304258
               14.834166                       0.0441123
               14.836169                     0.042914551
               14.838172                      0.04171921
               14.840175                     0.040519321
               14.842178                     0.039315342
               14.844181                     0.038109515
               14.846184                      0.03690237
               14.848187                     0.035694316
                14.85019                     0.034486549
               14.852193                     0.033279006
               14.854196                     0.032070264
               14.856199                     0.030863423
               14.858202                      0.02965951
               14.860205                     0.028453717
               14.862208                     0.027249074
               14.864211                     0.026048858
               14.866214                     0.024852129
               14.868217                     0.023654005
                14.87022                     0.022464124
               14.872223                      0.02127573
               14.874226                     0.020090849
               14.876229                     0.018911872
               14.878232                     0.017737428
               14.880235                     0.016566454
               14.882238                     0.015406202
               14.884241                     0.014248177
               14.886244                     0.013093996
               14.888247                     0.011949555
                14.89025                     0.010812869
               14.892253                    0.0096826945
               14.894256                    0.0085596002
               14.896259                    0.0074428501
               14.898262                    0.0063365212
               14.900265                    0.0052391163
               14.902268                    0.0041490258
               14.904271                    0.0030665378
               14.906274                    0.0019974215
               14.908277                   0.00093581246
                14.91028                  -0.00011400053
               14.912283                     -0.00115866
               14.914286                   -0.0021886627
               14.916289                   -0.0032065256
               14.918292                   -0.0042144007
               14.920295                   -0.0052146559
               14.922298                   -0.0061979848
               14.924301                   -0.0071738187
               14.926304                   -0.0081326372
               14.928307                   -0.0090843182
                14.93031                    -0.010021309
               14.932313                    -0.010944147
               14.934316                    -0.011858158
               14.936319                    -0.012757139
               14.938322                    -0.013643674
               14.940324                    -0.014514771
               14.942327                    -0.015372901
                14.94433                     -0.01621756
               14.946333                    -0.017047117
               14.948336                    -0.017863131
               14.950339                    -0.018668658
               14.952342                    -0.019454638
               14.954345                    -0.020229131
               14.956348                    -0.020988355
               14.958351                    -0.021731134
               14.960354                     -0.02246258
               14.962357                    -0.023177613
                14.96436                     -0.02387553
               14.966363                    -0.024558846
               14.968366                    -0.025227538
               14.970369                    -0.025882682
               14.972372                    -0.026521329
               14.974375                    -0.027144358
               14.976378                     -0.02775163
               14.978381                    -0.028343187
               14.980384                     -0.02891946
               14.982387                    -0.029479594
                14.98439                    -0.030026297
               14.986393                    -0.030554823
               14.988396                    -0.031069862
               14.990399                    -0.031568003
               14.992402                    -0.032050215
               14.994405                    -0.032516018
               14.996408                    -0.032969078
               14.998411                    -0.033405411
               15.000414                    -0.033824432
               15.002417                    -0.034231291
                15.00442                    -0.034618699
               15.006423                    -0.034992755
               15.008426                    -0.035349725
               15.010429                    -0.035694678
               15.012432                    -0.036020386
               15.014435                    -0.036331255
               15.016438                    -0.036628451
               15.018441                    -0.036911005
               15.020444                    -0.037178651
               15.022447                    -0.037429788
                15.02445                    -0.037669063
               15.026453                     -0.03788942
               15.028456                    -0.038097978
               15.030459                    -0.038289691
               15.032462                    -0.038469192
               15.034465                    -0.038632355
               15.036468                    -0.038782528
               15.038471                    -0.038920013
               15.040474                    -0.039038927
               15.042477                    -0.039148244
                15.04448                    -0.039245282
               15.046483                    -0.039325813
               15.048486                    -0.039391898
               15.050489                    -0.039445908
               15.052492                    -0.039487364
               15.054495                    -0.039516372
               15.056498                    -0.039531342
               15.058501                    -0.039535605
               15.060504                    -0.039526479
               15.062507                    -0.039503595
                15.06451                    -0.039469418
               15.066513                    -0.039427199
               15.068516                    -0.039367722
               15.070519                    -0.039299243
               15.072522                    -0.039219632
               15.074525                    -0.039127998
               15.076528                    -0.039023899
               15.078531                    -0.038912406
               15.080534                    -0.038787284
               15.082537                    -0.038652752
                15.08454                    -0.038511571
               15.086543                    -0.038353809
               15.088546                    -0.038192791
               15.090549                    -0.038019449
               15.092552                    -0.037835579
               15.094555                    -0.037640934
               15.096558                     -0.03743982
               15.098561                    -0.037231457
               15.100564                    -0.037012588
               15.102567                    -0.036783944
                15.10457                    -0.036547041
               15.106573                    -0.036305478
               15.108576                     -0.03605594
               15.110579                    -0.035795027
               15.112582                    -0.035531433
               15.114585                    -0.035257852
               15.116588                    -0.034979845
               15.118591                    -0.034693128
               15.120594                    -0.034398897
               15.122597                    -0.034099845
                 15.1246                    -0.033794331
               15.126603                    -0.033485716
               15.128606                    -0.033166023
               15.130609                    -0.032843587
               15.132612                    -0.032517038
               15.134615                    -0.032183886
               15.136618                    -0.031846303
               15.138621                    -0.031505342
               15.140624                    -0.031159239
               15.142627                    -0.030808291
                15.14463                    -0.030454165
               15.146633                    -0.030113192
               15.148636                    -0.029852223
               15.150639                    -0.029658673
               15.152642                    -0.029512881
               15.154645                    -0.029391251
               15.156648                    -0.029276776
               15.158651                    -0.029148299
               15.160654                    -0.028986011
               15.162657                    -0.028782945
                15.16466                    -0.028524842
               15.166663                    -0.028210738
               15.168666                    -0.027839146
               15.170669                    -0.027408435
               15.172672                    -0.026926789
               15.174675                     -0.02640248
               15.176678                    -0.025843249
               15.178681                    -0.025264552
               15.180684                     -0.02467639
               15.182687                    -0.024089352
                15.18469                    -0.023513151
               15.186693                    -0.022958588
               15.188696                    -0.022432687
               15.190699                    -0.021938302
               15.192702                    -0.021480482
               15.194705                    -0.021056798
               15.196708                    -0.020664055
               15.198711                    -0.020301822
               15.200714                    -0.019960666
               15.202717                    -0.019632251
                15.20472                    -0.019312385
               15.206723                    -0.018994481
               15.208726                    -0.018665926
               15.210729                    -0.018327305
               15.212732                    -0.017968334
               15.214735                    -0.017589031
               15.216738                    -0.017187248
               15.218741                    -0.016760201
               15.220744                    -0.016314651
               15.222747                    -0.015851056
               15.224749                    -0.015374486
               15.226752                    -0.014891491
               15.228755                    -0.014407507
               15.230758                    -0.013930065
               15.232761                    -0.013461174
               15.234764                    -0.013006766
               15.236767                    -0.012573631
                15.23877                    -0.012163944
               15.240773                     -0.01177574
               15.242776                    -0.011415273
               15.244779                    -0.011074712
               15.246782                    -0.010755331
               15.248785                    -0.010457363
               15.250788                    -0.010171318
               15.252791                   -0.0098904439
               15.254794                   -0.0096211227
               15.256797                   -0.0093457241
                 15.2588                   -0.0090676765
               15.260803                   -0.0087860557
               15.262806                   -0.0084888579
               15.264809                   -0.0081852402
               15.266812                   -0.0078712314
               15.268815                   -0.0075462929
               15.270818                   -0.0072094985
               15.272821                   -0.0068715532
               15.274824                   -0.0065279403
               15.276827                   -0.0061867755
                15.27883                   -0.0058498855
               15.280833                   -0.0055222137
               15.282836                    -0.005206247
               15.284839                   -0.0049041054
               15.286842                   -0.0046175846
               15.288845                   -0.0043466844
               15.290848                   -0.0040933076
               15.292851                   -0.0038611672
               15.294854                   -0.0036378947
               15.296857                   -0.0034316163
                15.29886                   -0.0032325431
               15.300863                   -0.0030464089
               15.302866                   -0.0028606117
               15.304869                   -0.0026775543
               15.306872                   -0.0024909985
               15.308875                   -0.0023034842
               15.310878                    -0.002110522
               15.312881                   -0.0019121754
               15.314884                   -0.0017081865
               15.316887                   -0.0014969854
                15.31889                   -0.0012832345
               15.320893                   -0.0010675825
               15.322896                  -0.00085036803
               15.324899                  -0.00063433133
               15.326902                  -0.00042494407
               15.328905                  -0.00022088268
               15.330908                  -2.4856401e-05
               15.332911                   0.00016039269
               15.334914                   0.00032957126
               15.336917                   0.00048790502
                15.33892                   0.00063644311
               15.340923                    0.0007667978
               15.342926                   0.00089023475
               15.344929                     0.001002282
               15.346932                    0.0011071158
               15.348935                    0.0012066896
               15.350938                     0.001301392
               15.352941                    0.0013960755
               15.354944                    0.0014870285
               15.356947                    0.0015829343
                15.35895                     0.001678857
               15.360953                    0.0017813627
               15.362956                    0.0018866979
               15.364959                    0.0019954201
               15.366962                    0.0021089794
               15.368965                    0.0022184573
               15.370968                    0.0023301974
               15.372971                    0.0024425164
               15.374974                    0.0025491234
               15.376977                    0.0026490335
                15.37898                    0.0027416238
               15.380983                    0.0028283969
               15.382986                    0.0029045524
               15.384989                    0.0029711194
               15.386992                    0.0030302255
               15.388995                    0.0030792915
               15.390998                    0.0031189129
               15.393001                    0.0031518945
               15.395004                    0.0031805605
               15.397007                    0.0032059838
                15.39901                    0.0032289007
               15.401013                    0.0032472738
               15.403016                    0.0032690977
               15.405019                    0.0032943173
               15.407022                    0.0033201327
               15.409025                    0.0033492256
               15.411028                    0.0033797761
               15.413031                    0.0034150535
               15.415034                    0.0034523939
               15.417037                    0.0034903274
                15.41904                    0.0035275038
               15.421043                    0.0035653263
               15.423046                    0.0035981079
               15.425049                    0.0036286917
               15.427052                    0.0036507355
               15.429055                    0.0036691624
               15.431058                    0.0036847416
               15.433061                    0.0036897052
               15.435064                    0.0036867356
               15.437067                     0.003679815
                15.43907                    0.0036670755
               15.441073                      0.00364898
               15.443076                    0.0036273367
               15.445079                    0.0036045613
               15.447082                    0.0035800645
               15.449085                    0.0035577299
               15.451088                    0.0035341935
               15.453091                    0.0035126959
               15.455094                     0.003495191
               15.457097                    0.0034812749
                 15.4591                    0.0034706596
               15.461103                    0.0034607647
               15.463106                    0.0034550204
               15.465109                     0.003448719
               15.467112                    0.0034432076
               15.469115                    0.0034383374
               15.471118                    0.0034295746
               15.473121                    0.0034213423
               15.475124                    0.0034078184
               15.477127                    0.0033903283
                15.47913                    0.0033658589
               15.481133                    0.0033391656
               15.483136                    0.0033089717
               15.485139                     0.003273258
               15.487142                    0.0032325375
               15.489145                    0.0031892327
               15.491148                    0.0031459676
               15.493151                    0.0031020675
               15.495154                    0.0030574848
               15.497157                    0.0030133873
                15.49916                    0.0029716082
               15.501163                    0.0029341151
               15.503166                    0.0028957009
               15.505169                    0.0028650543
               15.507172                    0.0028352581
               15.509174                     0.002807558
               15.511177                    0.0027809715
                15.51318                    0.0027596167
               15.515183                    0.0027387803
               15.517186                    0.0027155411
               15.519189                    0.0026903404
               15.521192                    0.0026651606
               15.523195                    0.0026374483
               15.525198                    0.0026082894
               15.527201                    0.0025714741
               15.529204                    0.0025367663
               15.531207                    0.0024947719
                15.53321                    0.0024513979
               15.535213                    0.0024054902
               15.537216                    0.0023585783
               15.539219                    0.0023106666
               15.541222                    0.0022640735
               15.543225                    0.0022169839
               15.545228                    0.0021729156
               15.547231                    0.0021300603
               15.549234                    0.0020878943
               15.551237                    0.0020516756
                15.55324                    0.0020174107
               15.555243                    0.0019862035
               15.557246                    0.0019595092
               15.559249                    0.0019343689
               15.561252                    0.0019100002
               15.563255                    0.0018837084
               15.565258                    0.0018624729
               15.567261                    0.0018371188
               15.569264                    0.0018122219
               15.571267                     0.001785523
                15.57327                    0.0017549899
               15.575273                    0.0017231696
               15.577276                    0.0016900933
               15.579279                    0.0016528494
               15.581282                    0.0016122443
               15.583285                    0.0015736023
               15.585288                    0.0015348932
               15.587291                    0.0014930342
               15.589294                    0.0014524315
               15.591297                     0.001414098
                 15.5933                    0.0013767345
               15.595303                    0.0013408904
               15.597306                     0.001311643
               15.599309                    0.0012817168
               15.601312                    0.0012590638
               15.603315                    0.0012327403
               15.605318                    0.0012109372
               15.607321                    0.0011931611
               15.609324                    0.0011765258
               15.611327                    0.0011588638
                15.61333                    0.0011417868
               15.615333                    0.0011218824
               15.617336                    0.0011036535
               15.619339                    0.0010855092
               15.621342                    0.0010629603
               15.623345                    0.0010380961
               15.625348                    0.0010151858
               15.627351                   0.00098775952
               15.629354                   0.00095838197
               15.631357                   0.00092749939
                15.63336                   0.00089941942
               15.635363                   0.00086977591
               15.637366                   0.00084059543
               15.639369                   0.00081328623
               15.641372                   0.00078820831
               15.643375                   0.00076331024
               15.645378                   0.00074460673
               15.647381                   0.00072512169
               15.649384                   0.00070583455
               15.651387                   0.00069479775
                15.65339                   0.00068457184
               15.655393                   0.00067336788
               15.657396                   0.00066345782
               15.659399                   0.00065681848
               15.661402                    0.0006478968
               15.663405                   0.00063903639
               15.665408                   0.00062568061
               15.667411                   0.00061511226
               15.669414                    0.0006035386
               15.671417                   0.00058836289
                15.67342                   0.00056878574
               15.675423                   0.00055314964
               15.677426                   0.00053379706
               15.679429                   0.00051605979
               15.681432                    0.0004964698
               15.683435                   0.00047453887
               15.685438                   0.00045756766
               15.687441                   0.00044092483
               15.689444                   0.00042575502
               15.691447                   0.00041180326
                15.69345                   0.00039966321
               15.695453                   0.00039014132
               15.697456                   0.00038258892
               15.699459                     0.000378442
               15.701462                   0.00037389664
               15.703465                   0.00037255622
               15.705468                   0.00036967821
               15.707471                   0.00036873303
               15.709474                   0.00036585411
               15.711477                   0.00036379906
                15.71348                   0.00036157431
               15.715483                   0.00035436934
               15.717486                   0.00034858012
               15.719489                   0.00034125785
               15.721492                   0.00033167663
               15.723495                   0.00031967581
               15.725498                   0.00030984069
               15.727501                   0.00029639207
               15.729504                   0.00028481142
               15.731507                    0.0002741627
                15.73351                   0.00026294001
               15.735513                   0.00025253273
               15.737516                   0.00024345987
               15.739519                   0.00023744497
               15.741522                   0.00023079963
               15.743525                   0.00023003953
               15.745528                   0.00022881072
               15.747531                   0.00022726813
               15.749534                   0.00022884201
               15.751537                    0.0002300893
                15.75354                   0.00023656923
               15.755543                   0.00023760481
               15.757546                   0.00023694289
               15.759549                   0.00023855188
               15.761552                   0.00024085187
               15.763555                    0.0002393481
               15.765558                   0.00023476325
               15.767561                    0.0002344378
               15.769564                   0.00022580618
               15.771567                   0.00022201258
                15.77357                   0.00021408437
               15.775573                   0.00020614944
               15.777576                   0.00019932349
               15.779579                   0.00018994972
               15.781582                    0.0001853381
               15.783585                   0.00017769154
               15.785588                   0.00017550305
               15.787591                   0.00017306517
               15.789594                   0.00017101905
               15.791597                   0.00016860377
               15.793599                   0.00017215491
               15.795602                   0.00017547585
               15.797605                   0.00018031671
               15.799608                   0.00018538445
               15.801611                   0.00019032603
               15.803614                   0.00019427295
               15.805617                    0.0001964443
                15.80762                   0.00020095701
               15.809623                   0.00020124334
               15.811626                   0.00020135946
               15.813629                   0.00020043397
               15.815632                   0.00019913725
               15.817635                   0.00019467606
               15.819638                   0.00018997696
               15.821641                   0.00018686531
               15.823644                    0.0001809014
